,pair_id,id_1,id_2,text_1,text_2,is_paraphrase
6259,24419,33081,33082,"['цуп', 'установить', 'связь', 'с', 'грузовой', 'корабль', '``', 'прогресс', ""''""]","['связь', 'с', 'космический', 'корабль', 'прогресс', 'восстановить']",0
6260,24420,33083,33084,"['прокурор', 'организовать', 'проверка', 'из-за', 'взрыв', 'на', 'полигон', 'под', 'ростов']","['на', 'полигон', 'под', 'ростов', 'после', 'взрыв', 'сгореть', 'около', '30', 'автомобиль']",-1
6261,24421,33085,33086,"['американский', 'миссия', 'на', 'украина']","['the', 'economist', 'миссия', 'военный', 'сша', 'на', 'украина', 'лишь', 'утешение', 'для', 'киев']",-1
6262,24422,33087,33088,"['один', 'человек', 'погибнуть', 'в', 'результат', 'столкновение', 'два', 'поезд', 'в', 'юар']","['один', 'человек', 'погибнуть', 'и', '240', 'получить', 'ранение', 'при', 'столкновение', 'поезд', 'в', 'юар']",0
6263,24424,33091,33092,"['ульянов', 'сша', 'обвинять', 'россия', 'в', 'нарушение', 'международный', 'обязательство']","['россия', 'обвинить', 'сша', 'в', 'нарушение', 'договор', 'о', 'нераспространение', 'ядерный', 'оружие']",-1
6264,24425,33093,33092,"['проба', 'сила', 'сша', 'обвинять', 'россия', 'в', 'угроза', 'применение', 'ядерный', 'оружие']","['россия', 'обвинить', 'сша', 'в', 'нарушение', 'договор', 'о', 'нераспространение', 'ядерный', 'оружие']",-1
6265,24426,33094,33095,"['``', 'роснефть', ""''"", 'выступать', 'за', 'урегулирование', 'спор', 'россия', 'с', 'exxonmobil']","['риелтор', 'рассказать', 'о', '160-кратное', 'разброс', 'цена', 'на', 'аренда', 'квартира', 'в', 'москва']",-1
6266,24428,33098,33099,"['что', 'делать', 'с', 'два', 'мистраль', 'если', 'они', 'не', 'отдать', 'россия']","['власть', 'сообщать', 'о', 'минный', 'опасность', 'в', 'район', 'кузьминский', 'полигон']",-1
6267,24429,33100,33101,"['в', 'москва', 'обстрелять', 'офис', 'студия', 'никита', 'михалков']","['в', 'москва', 'обстрелять', 'студия', 'никита', 'михалков']",1
6268,24430,33102,33103,"['болельщик', 'бросить', 'файер', 'в', 'акинфеев', 'приговорить', 'к', '3,5', 'месяц', 'тюрьма']","['бросить', 'файер', 'в', 'акинфеев', 'черногорец', 'осудить', 'на', '3,5', 'месяц']",0
6269,24431,33104,33105,"['пожар', 'на', 'кузьминский', 'военный', 'полигон', 'потушить']","['пожар', 'на', 'полигон', 'в', 'ростовский', 'область', 'полностью', 'потушить']",0
6270,24432,33106,33107,"['сенатор', 'лебедев', 'решить', 'покинуть', 'совфед', 'после', 'вопрос', 'к', 'он', 'декларация']","['сенатор', 'лебедев', 'уйти', 'из', 'совфеда', 'после', 'скандал', 'с', 'декларация', 'о', 'доход']",0
6271,24433,33108,33109,"['путин', 'заявить', 'что', 'не', 'стать', 'бы', 'называть', 'сложность', 'в', 'экономика', 'кризис']","['путин', 'о', 'ситуация', 'в', 'экономика', 'я', 'бы', 'даже', 'кризис', 'это', 'не', 'назвать', 'это', 'сложность']",1
6272,24434,33110,33111,"['источник', '``', 'прогресс', ""''"", 'завершить', '3-й', 'виток', 'вокруг', 'земля', 'телеметрия', 'нет']","['``', 'прогресс', ""''"", 'завершить', 'второй', 'виток', 'вокруг', 'земля', 'телеметрия', 'отсутствовать']",0
6273,24435,33112,33113,"['путин', 'зарплата', 'глава', 'регион', 'не', 'должный', 'в', 'раз', 'отличаться', 'от', 'средний']","['путин', 'в', 'петербург', 'зарплата', 'губернатор', 'не', 'должный', 'быть', 'в', 'раз', 'выше', 'средний', 'по', 'регион']",0
6274,24436,33114,33115,"['дочка', 'роснефть', 'подать', 'иск', 'к', 'минэнерго', 'на', '60', 'млрд', 'руб']","['втб', 'подать', 'новый', 'иск', 'к', 'мечело', 'на', '2,66', 'миллиард', 'рубль']",-1
6275,24437,33116,33117,"['петербургский', 'яблоко', 'избрать', 'председатель', 'в', 'май', 'из-за', 'ошибка', 'при', 'подсчёт', 'протокол']","['петербургский', 'яблоко', 'повторно', 'избрать', 'председатель', 'в', 'май']",0
6276,24438,33118,33119,"['глава', 'лнр', 'назвать', '``', 'фантазия', ""''"", 'информация', 'о', 'свой', 'арест']","['лидер', 'лнр', 'назвать', 'фантазия', 'сообщение', 'украинский', 'сми', 'о', 'свой', 'арест']",0
6277,24439,33120,33121,"['глава', 'крым', 'облететь', 'сельхозугодье', 'республика', 'на', 'воздушный', 'шар']","['аксёнов', 'облететь', 'крымский', 'поле', 'на', 'воздушный', 'шар']",1
6278,24440,33122,33123,"['путин', 'сми', 'россия', 'должный', 'быть', 'независимый']","['путин', 'призвать', 'сми', 'оставаться', 'независимый', 'и', 'неподкупный']",0
6279,24441,33124,33125,"['facebook', 'запустить', 'функция', 'видеозвонок', 'в', 'messenger']","['в', 'facebook', 'messenger', 'добавить', 'видеозвонок']",1
6280,24442,33126,33123,"['путин', 'сми', 'должный', 'оставаться', 'неподкупный']","['путин', 'призвать', 'сми', 'оставаться', 'независимый', 'и', 'неподкупный']",1
6281,24443,32990,33127,"['более', '50', 'человек', 'мочь', 'быть', 'под', 'завал', 'здание', 'в', 'саудовский', 'аравия']","['байкер', 'хирург', 'предупредить', 'европа', 'о', 'опасность', 'русофобия']",-1
